Date,Title,Price_old
2022-07-02 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,872.21
2022-07-03 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,798.41
2022-07-04 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,845.85
2022-07-05 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,901.63
2022-07-06 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,906.08
2022-07-07 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,774.8
2022-07-08 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,906.16
2022-07-09 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,821.25
2022-07-10 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,821.78
2022-07-11 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,836.84
2022-07-12 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,924.42
2022-07-13 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,796.86
2022-07-14 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,902.38
2022-07-15 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,832.55
2022-07-16 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,776.18
2022-07-17 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,881.2
2022-07-18 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,799.05
2022-07-19 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,862.1
2022-07-20 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,897.16
2022-07-21 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,838.12
2022-07-22 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,915.1
2022-07-23 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,823.08
2022-07-24 15:52:29.026220,Gentleman Powermatic 80 Automatic Blue Dial Men's Watch T127.407.11.041.00,860.43
